price,datetime,room,location,area
$2600,2016-10-19 14:33,2, (dublin / pleasanton / livermore),1015ft
$3302,2016-10-19 14:33,1, (mountain view),832ft
$3224,2016-10-19 14:32,2, (santa clara),1153ft
$2700,2016-10-19 14:32,4, (concord / pleasant hill / martinez),1508ft
$2571,2016-10-19 14:32,1, (sunnyvale),790ft
$1100,2016-10-19 14:32,1, (san jose west),
$2295,2016-10-19 14:32,1, (oakland piedmont / montclair),
$1905,2016-10-19 14:32,, (fremont / union city / newark),
$1450,2016-10-19 14:32,2, (pittsburg / antioch),800ft
$3077,2016-10-19 14:31,2, (sunnyvale),800ft
$3255,2016-10-19 14:31,2, (san jose west),1044ft
$2250,2016-10-19 14:31,2, (santa clara),800ft
$2395,2016-10-19 14:31,2, (fremont / union city / newark),1013ft
$4200,2016-10-19 14:31,2, (larkspur),1096ft
$3600,2016-10-19 14:31,2, (USF / panhandle),850ft
$3400,2016-10-19 14:31,3, (santa clara),
$2295,2016-10-19 14:31,2, (gilroy),940ft
$3600,2016-10-19 14:31,2, (richmond / seacliff),850ft
$3600,2016-10-19 14:30,2, (USF / panhandle),850ft
$1650,2016-10-19 14:30,1, (san leandro),750ft
$4758,2016-10-19 14:30,2, (mountain view),1014ft
$1650,2016-10-19 14:30,, (sunset / parkside),
$2895,2016-10-19 14:30,2, (walnut creek),
$2410,2016-10-19 14:30,2, (fremont / union city / newark),850ft
$2922,2016-10-19 14:30,2, (san jose downtown),980ft
$1825,2016-10-19 14:30,1, (san jose south),640ft
$6600,2016-10-19 14:30,4, (alamo square / nopa),
$4900,2016-10-19 14:30,5, (redwood city),
$1200,2016-10-19 14:30,2, (fairfield / vacaville),
$2495,2016-10-19 14:30,1, (san mateo),700ft
$2150,2016-10-19 14:30,2," (hercules, pinole, san pablo, el sob)",1039ft
$2495,2016-10-19 14:30,1, (san mateo),700ft
$2395,2016-10-19 14:30,1, (san mateo),700ft
$8400,2016-10-19 14:30,2, (SOMA / south beach),1214ft
$1500,2016-10-19 14:30,, (san jose west),
$3925,2016-10-19 14:30,2, (south san francisco),1266ft
$850,2016-10-19 14:29,3, (lake county),
$3260,2016-10-19 14:29,2, (daly city),1065ft
$3475,2016-10-19 14:29,2, (larkspur),946ft
$3395,2016-10-19 14:29,1, (los altos),900ft
$3400,2016-10-19 14:29,, (mission district),800ft
$2445,2016-10-19 14:29,3, (dublin / pleasanton / livermore),
$2000,2016-10-19 14:29,1, (danville / san ramon),657ft
$2250,2016-10-19 14:28,1, (albany / el cerrito),
$3600,2016-10-19 14:28,2, (mission district),
$2250,2016-10-19 14:28,1, (albany / el cerrito),
$2900,2016-10-19 14:28,4, (rohnert pk / cotati),1966ft
$2250,2016-10-19 14:28,1, (albany / el cerrito),
$3147,2016-10-19 14:28,2, (san jose downtown),1129ft
$2700,2016-10-19 14:28,3, (santa rosa),1592ft
$2599,2016-10-19 14:28,1, (foster city),780ft
$2250,2016-10-19 14:28,2, (albany / el cerrito),
$1595,2016-10-19 14:28,2, (santa rosa),
$3700,2016-10-19 14:28,3, (sunset / parkside),1200ft
$1525,2016-10-19 14:28,, (albany / el cerrito),
$2250,2016-10-19 14:28,2, (san jose west),830ft
$2275,2016-10-19 14:28,, (russian hill),396ft
$2400,2016-10-19 14:27,2, (brisbane),816ft
$2875,2016-10-19 14:27,3, (san jose west),
$2622,2016-10-19 14:26,1, (san mateo),651ft
$1100,2016-10-19 14:26,, (petaluma),650ft
$3725,2016-10-19 14:26,3, (sunset / parkside),
$2650,2016-10-19 14:26,2, (santa cruz),1350ft
$2100,2016-10-19 14:26,4, (russian hill),
$1700,2016-10-19 14:26,1, (south san francisco),500ft
$2635,2016-10-19 14:25,2, (san jose west),1090ft
$2761,2016-10-19 14:24,2, (santa clara),935ft
$3600,2016-10-19 14:24,2, (mountain view),1105ft
$2782,2016-10-19 14:24,2, (san jose downtown),1341ft
$2995,2016-10-19 14:24,3, (santa clara),1080ft
$1800,2016-10-19 14:24,2, (concord / pleasant hill / martinez),800ft
$5850,2016-10-19 14:24,3, (sunnyvale),1450ft
$2527,2016-10-19 14:23,2, (campbell),850ft
$2601,2016-10-19 14:23,1, (san jose north),935ft
$2415,2016-10-19 14:22,1, (santa clara),630ft
$2219,2016-10-19 14:22,2, (san jose south),1064ft
$2847,2016-10-19 14:22,2, (san jose downtown),980ft
$2566,2016-10-19 14:22,, (SOMA / south beach),435ft
$2094,2016-10-19 14:22,1, (fremont / union city / newark),704ft
$4145,2016-10-19 14:22,1, (san jose downtown),
$3236,2016-10-19 14:22,1, (lower nob hill),775ft
$4995,2016-10-19 14:21,2, (SOMA / south beach),1170ft
$2686,2016-10-19 14:21,2, (san jose south),900ft
$2890,2016-10-19 14:21,, (saratoga),1300ft
$3000,2016-10-19 14:21,1, (north beach / telegraph hill),
$4550,2016-10-19 14:21,3, (SOMA / south beach),900ft
$1999,2016-10-19 14:21,2, (willow glen / cambrian),750ft
$2577,2016-10-19 14:21,1, (san jose north),1001ft
$2471,2016-10-19 14:21,2, (danville / san ramon),1175ft
$2890,2016-10-19 14:21,, (cupertino),1300ft
$2495,2016-10-19 14:21,2, (santa clara),1056ft
$178500,2016-10-19 14:20,2, (concord / pleasant hill / martinez),850ft
$3667,2016-10-19 14:20,3, (san jose south),1358ft
$1895,2016-10-19 14:20,, (santa clara),420ft
$3275,2016-10-19 14:20,1, (USF / panhandle),1160ft
$3150,2016-10-19 14:20,2, (oakland rockridge / claremont),1100ft
$2425,2016-10-19 14:20,1, (redwood city),726ft
$2500,2016-10-19 14:20,2, (san jose west),920ft
$2890,2016-10-19 14:19,, (san jose west),1300ft
$1775,2016-10-19 14:19,2, (pittsburg / antioch),
$2130,2016-10-19 14:19,1, (hayward / castro valley),790ft
$2968,2016-10-19 14:19,2, (san bruno),942ft
$3495,2016-10-19 14:19,2, (santa clara),1248ft
$1906,2016-10-19 14:19,1, (fairfield / vacaville),850ft
$3034,2016-10-19 14:19,2, (san jose north),955ft
$2450,2016-10-19 14:18,4, (petaluma),1738ft
$1995,2016-10-19 14:18,, (tenderloin),
$1995,2016-10-19 14:18,, (tenderloin),
$1925,2016-10-19 14:18,, (tenderloin),
$2495,2016-10-19 14:18,1, (SOMA / south beach),
$2495,2016-10-19 14:18,1, (SOMA / south beach),
$3535,2016-10-19 14:18,3, (milpitas),1259ft
$1725,2016-10-19 14:18,, (tenderloin),
$1725,2016-10-19 14:18,, (tenderloin),
$1995,2016-10-19 14:17,, (downtown / civic / van ness),
$1995,2016-10-19 14:17,, (downtown / civic / van ness),
$1885,2016-10-19 14:17,2, (pittsburg / antioch),800ft
$2600,2016-10-19 14:17,1, (mountain view),730ft
$650,2016-10-19 14:17,1, (lake county),650ft
$2050,2016-10-19 14:17,, (downtown / civic / van ness),
$2050,2016-10-19 14:17,, (downtown / civic / van ness),
$2457,2016-10-19 14:17,2, (fremont / union city / newark),950ft
$4350,2016-10-19 14:17,2, (potrero hill),874ft
$1365,2016-10-19 14:17,1, (pittsburg / antioch),
$2350,2016-10-19 14:17,1, (campbell),640ft
$2295,2016-10-19 14:17,1, (tenderloin),
$1775,2016-10-19 14:17,2, (pittsburg / antioch),
$2295,2016-10-19 14:17,1, (tenderloin),
$1950,2016-10-19 14:17,, (tenderloin),
$2095,2016-10-19 14:17,1, (tenderloin),
$2935,2016-10-19 14:17,2, (milpitas),1082ft
$1775,2016-10-19 14:17,2, (pittsburg / antioch),
$2050,2016-10-19 14:17,1, (tenderloin),
$1925,2016-10-19 14:17,, (tenderloin),
$1775,2016-10-19 14:17,2, (pittsburg / antioch),
$2095,2016-10-19 14:16,1, (tenderloin),
$1995,2016-10-19 14:16,1, (tenderloin),
$1995,2016-10-19 14:16,1, (tenderloin),
$1995,2016-10-19 14:16,, (tenderloin),
$1807,2016-10-19 14:16,1, (fairfield / vacaville),715ft
$1995,2016-10-19 14:16,, (tenderloin),
$2495,2016-10-19 14:16,1, (tenderloin),
$1995,2016-10-19 14:16,, (tenderloin),
$1995,2016-10-19 14:16,, (tenderloin),
$4350,2016-10-19 14:16,5, (cupertino),2000ft
$2295,2016-10-19 14:16,1, (tenderloin),
$2395,2016-10-19 14:16,2, (belmont),
$2295,2016-10-19 14:16,1, (tenderloin),
$1995,2016-10-19 14:16,, (tenderloin),
$2204,2016-10-19 14:15,1, (petaluma),729ft
$1995,2016-10-19 14:15,, (tenderloin),
$2360,2016-10-19 14:15,1, (milpitas),715ft
$1925,2016-10-19 14:15,, (tenderloin),
$2075,2016-10-19 14:15,1, (tenderloin),
$2075,2016-10-19 14:15,1, (tenderloin),
$2075,2016-10-19 14:15,1, (tenderloin),
$5000,2016-10-19 14:15,5, (san jose south),2550ft
$2095,2016-10-19 14:15,, (lower nob hill),
$2095,2016-10-19 14:15,, (lower nob hill),
$4800,2016-10-19 14:15,2, (SOMA / south beach),
$2215,2016-10-19 14:15,1, (milpitas),643ft
$1995,2016-10-19 14:15,, (tenderloin),
$2195,2016-10-19 14:15,1, (tenderloin),
$2640,2016-10-19 14:15,1, (san rafael),870ft
$2695,2016-10-19 14:15,1, (tenderloin),
$2595,2016-10-19 14:14,1, (lower nob hill),
$1995,2016-10-19 14:14,, (tenderloin),
$1995,2016-10-19 14:14,, (tenderloin),
$2900,2016-10-19 14:14,3, (daly city),
$2145,2016-10-19 14:14,, (tenderloin),
$2195,2016-10-19 14:14,, (lower nob hill),
$1894,2016-10-19 14:14,2, (pittsburg / antioch),888ft
$1575,2016-10-19 14:14,, (lower nob hill),
$1885,2016-10-19 14:14,2, (pittsburg / antioch),800ft
$2275,2016-10-19 14:14,, (mission district),
$2095,2016-10-19 14:14,1, (santa clara),720ft
$1575,2016-10-19 14:14,, (lower nob hill),
$2995,2016-10-19 14:14,1, (lower nob hill),
$2824,2016-10-19 14:14,1, (san jose south),1023ft
$2475,2016-10-19 14:13,2, (san rafael),1000ft
$1775,2016-10-19 14:13,2, (pittsburg / antioch),
$2395,2016-10-19 14:13,1, (lower nob hill),
$2932,2016-10-19 14:13,2, (cupertino),930ft
$2395,2016-10-19 14:13,1, (lower nob hill),
$5000,2016-10-19 14:13,5,,2525ft
$2585,2016-10-19 14:13,1, (oakland downtown),611ft
$2115,2016-10-19 14:13,2, (santa rosa),
$1885,2016-10-19 14:13,2, (pittsburg / antioch),800ft
$2995,2016-10-19 14:13,3, (dublin / pleasanton / livermore),1300ft
$2690,2016-10-19 14:12,2, (milpitas),935ft
$4015,2016-10-19 14:12,1, (SOMA / south beach),709ft
$2806,2016-10-19 14:12,2, (san jose south),1077ft
$2015,2016-10-19 14:11,2," (1 Lakeville Circle, Petaluma, CA 94954)",1028ft
$1854,2016-10-19 14:11,1, (hayward / castro valley),725ft
$1361,2016-10-19 14:11,2, (willow glen / cambrian),805ft
$2490,2016-10-19 14:11,1, (richmond / seacliff),880ft
$4100,2016-10-19 14:11,1, (mission district),
$2495,2016-10-19 14:11,2, (sunnyvale),1150ft
$2086,2016-10-19 14:11,, (cupertino),546ft
$1350,2016-10-19 14:11,, (novato),250ft
$3348,2016-10-19 14:11,3, (san jose south),1319ft
$3637,2016-10-19 14:11,1, (hayes valley),646ft
$1800,2016-10-19 14:10,1, (santa rosa),652ft
$3125,2016-10-19 14:10,1, (SOMA / south beach),775ft
$3117,2016-10-19 14:10,2, (foster city),1043ft
$1000,2016-10-19 14:10,, (vallejo / benicia),500ft
$2745,2016-10-19 14:10,2, (santa clara),1060ft
$2500,2016-10-19 14:10,3, (santa rosa),1260ft
$3042,2016-10-19 14:10,2, (san mateo),918ft
$1895,2016-10-19 14:09,2, (concord / pleasant hill / martinez),799ft
$3815,2016-10-19 14:09,2, (palo alto),980ft
$5000,2016-10-19 14:09,3, (palo alto),1500ft
$1950,2016-10-19 14:09,2, (concord / pleasant hill / martinez),865ft
$5357,2016-10-19 14:08,2, (san jose north),945ft
$5995,2016-10-19 14:08,3, (russian hill),1400ft
$3400,2016-10-19 14:08,4, (milpitas),2390ft
$2895,2016-10-19 14:08,3, (santa rosa),1590ft
$1950,2016-10-19 14:08,1, (santa rosa),852ft
$2373,2016-10-19 14:07,1, (san jose downtown),794ft
$2500,2016-10-19 14:07,,,
$2934,2016-10-19 14:07,, (santa rosa),1421ft
$2400,2016-10-19 14:07,2, (petaluma),1040ft
$1875,2016-10-19 14:07,1, (santa rosa),
$2698,2016-10-19 14:07,, (willow glen / cambrian),1122ft
$6500,2016-10-19 14:07,3, (sausalito),2500ft
$2390,2016-10-19 14:07,2, (santa rosa),1315ft
$3400,2016-10-19 14:06,2, (campbell),1179ft
$4750,2016-10-19 14:06,3, (redwood city),2000ft
$2290,2016-10-19 14:06,2, (santa rosa),1210ft
$2295,2016-10-19 14:06,2, (santa rosa),1000ft
$4200,2016-10-19 14:06,4, (dublin / pleasanton / livermore),2930ft
$3003,2016-10-19 14:06,2, (mountain view),1060ft
$3364,2016-10-19 14:06,2, (lafayette / orinda / moraga),1098ft
$4200,2016-10-19 14:06,4, (Dublin),2930ft
$2119,2016-10-19 14:06,2, (dublin / pleasanton / livermore),
$2170,2016-10-19 14:06,1, (santa rosa),1000ft
$3206,2016-10-19 14:05,2, (daly city),1183ft
$2699,2016-10-19 14:05,2, (sunnyvale),
$1699,2016-10-19 14:05,1, (alameda),600ft
$2045,2016-10-19 14:05,2, (concord / pleasant hill / martinez),866ft
$3172,2016-10-19 14:04,1, (lower nob hill),517ft
$4950,2016-10-19 14:04,4, (san mateo),2800ft
$1995,2016-10-19 14:03,2, (walnut creek),900ft
$2095,2016-10-19 14:03,1, (santa clara),720ft
$1845,2016-10-19 14:03,1, (mountain view),
$1795,2016-10-19 14:03,1, (sunnyvale),
$6000,2016-10-19 14:03,3, (palo alto),1650ft
$1795,2016-10-19 14:03,1, (sunnyvale),675ft
$2500,2016-10-19 14:02,1, (lower nob hill),
$1295,2016-10-19 14:02,1, (milpitas),1500ft
$2668,2016-10-19 14:02,1, (santa clara),686ft
$1795,2016-10-19 14:02,1, (sunnyvale),
$3080,2016-10-19 14:02,3, (fremont / union city / newark),1150ft
$3000,2016-10-19 14:02,3, (Bodega Bay),2217ft
$2613,2016-10-19 14:02,2, (san jose downtown),1042ft
$1900,2016-10-19 14:02,1, (danville / san ramon),
$2595,2016-10-19 14:02,1, (burlingame),850ft
$2965,2016-10-19 14:02,1, (sunnyvale),689ft
$2275,2016-10-19 14:02,1, (sunset / parkside),
$2900,2016-10-19 14:01,2, (richmond / seacliff),
$2500,2016-10-19 14:01,2, (danville / san ramon),1100ft
$2195,2016-10-19 14:01,, (nob hill),
$1899,2016-10-19 14:01,2, (santa rosa),900ft
$2995,2016-10-19 14:01,2, (menlo park),990ft
$1499,2016-10-19 14:00,1, (santa rosa),600ft
$2837,2016-10-19 14:00,1, (cupertino),897ft
$3565,2016-10-19 14:00,2, (lafayette / orinda / moraga),1114ft
$2995,2016-10-19 14:00,1, (lower pac hts),
$2865,2016-10-19 14:00,2, (mountain view),965ft
$1900,2016-10-19 14:00,1, (san rafael),700ft
$1850,2016-10-19 13:59,, (mountain view),
$5000,2016-10-19 13:59,3, (mission district),1215ft
$2350,2016-10-19 13:59,2, (san jose west),900ft
$2400,2016-10-19 13:59,1, (richmond / seacliff),
$2260,2016-10-19 13:59,1, (daly city),570ft
$1950,2016-10-19 13:59,2, (concord / pleasant hill / martinez),865ft
$2499,2016-10-19 13:59,2, (walnut creek),936ft
$2995,2016-10-19 13:59,, (san jose north),1072ft
$4250,2016-10-19 13:59,1, (SOMA / south beach),888ft
$2370,2016-10-19 13:59,1, (san jose downtown),824ft
$1980,2016-10-19 13:58,2, (santa rosa),850ft
$3375,2016-10-19 13:58,2, (inner richmond),
$1550,2016-10-19 13:58,1, (watsonville),765ft
$2295,2016-10-19 13:58,3, (concord / pleasant hill / martinez),950ft
$6175,2016-10-19 13:58,2, (SOMA / south beach),1185ft
$1815,2016-10-19 13:58,1, (mountain view),
$975,2016-10-19 13:58,, (napa county),300ft
$2775,2016-10-19 13:58,1, (mission district),
$1690,2016-10-19 13:58,2," (hercules, pinole, san pablo, el sob)",850ft
$1300,2016-10-19 13:58,1, (sunset / parkside),200ft
$2395,2016-10-19 13:58,1, (foster city),
$3269,2016-10-19 13:58,2, (cupertino),953ft
$4795,2016-10-19 13:58,4, (berkeley),
$5800,2016-10-19 13:58,2, (Castro),
$6046,2016-10-19 13:57,2, (SOMA / south beach),1196ft
$4000,2016-10-19 13:57,2, (mission district),1037ft
$3591,2016-10-19 13:57,2, (berkeley),779ft
$2249,2016-10-19 13:57,, (santa rosa),
$2200,2016-10-19 13:57,4, (rohnert pk / cotati),1510ft
$1650,2016-10-19 13:57,1, (concord / pleasant hill / martinez),730ft
$2888,2016-10-19 13:57,2, (lafayette / orinda / moraga),911ft
$2066,2016-10-19 13:57,2, (santa rosa),1200ft
$2450,2016-10-19 13:57,2, (santa clara),992ft
$4750,2016-10-19 13:57,4, (san rafael),2600ft
$700,2016-10-19 13:57,, (napa county),
$1950,2016-10-19 13:57,2, (concord / pleasant hill / martinez),865ft
$1554,2016-10-19 13:56,1, (vallejo / benicia),756ft
$3005,2016-10-19 13:56,3, (santa rosa),1191ft
$4325,2016-10-19 13:56,2, (sunnyvale),1308ft
$2071,2016-10-19 13:56,1, (san jose west),763ft
$1595,2016-10-19 13:56,, (oakland north / temescal),
$1995,2016-10-19 13:55,1, (oakland north / temescal),
$2195,2016-10-19 13:55,3, (rohnert pk / cotati),1200ft
$2972,2016-10-19 13:55,2, (Mountain View),947ft
$1855,2016-10-19 13:55,1, (vallejo / benicia),812ft
$2195,2016-10-19 13:55,1, (san mateo),634ft
$3850,2016-10-19 13:55,2, (sunnyvale),1019ft
$4500,2016-10-19 13:55,2, (mission district),1000ft
$3800,2016-10-19 13:55,5, (danville / san ramon),2100ft
$4000,2016-10-19 13:55,3, (richmond / seacliff),
$3405,2016-10-19 13:55,2, (emeryville),1035ft
$2395,2016-10-19 13:55,1, (menlo park),800ft
$2195,2016-10-19 13:55,1, (san mateo),634ft
$2500,2016-10-19 13:54,2, (fremont / union city / newark),
$2195,2016-10-19 13:54,1, (san mateo),634ft
$1375,2016-10-19 13:54,1, (concord / pleasant hill / martinez),700ft
$2100,2016-10-19 13:54,1, (san bruno),540ft
$2445,2016-10-19 13:54,, (SOMA / south beach),239ft
$4800,2016-10-19 13:54,4, (alameda),
$4100,2016-10-19 13:54,2, (inner richmond),
$5000,2016-10-19 13:54,3, (burlingame),
$4183,2016-10-19 13:54,2, (foster city),1377ft
$2095,2016-10-19 13:54,1, (danville / san ramon),769ft
$2195,2016-10-19 13:54,1, (san mateo),634ft
$2195,2016-10-19 13:53,1, (san mateo),634ft
$1850,2016-10-19 13:53,, (mountain view),
$6495,2016-10-19 13:53,3, (palo alto),1652ft
$4320,2016-10-19 13:53,3, (mountain view),1500ft
$7800,2016-10-19 13:53,3, (palo alto),1638ft
$2902,2016-10-19 13:52,2," (1885 California Street, Mountain View, CA 94041)",947ft
$1950,2016-10-19 13:52,, (alameda),560ft
$2500,2016-10-19 13:52,, (woodside),800ft
$6700,2016-10-19 13:52,4, (san carlos),2800ft
$9000,2016-10-19 13:52,3, (los altos),1669ft
$1780,2016-10-19 13:52,1, (san jose east),605ft
$8500,2016-10-19 13:52,4, (mountain view),2619ft
$1560,2016-10-19 13:52,1, (willow glen / cambrian),520ft
$3395,2016-10-19 13:51,2, (saratoga),1158ft
$3860,2016-10-19 13:51,2, (san jose north),1170ft
$1900,2016-10-19 13:51,2, (concord / pleasant hill / martinez),855ft
$2495,2016-10-19 13:51,, (hayes valley),440ft
$5195,2016-10-19 13:51,2, (castro / upper market),900ft
$2600,2016-10-19 13:51,, (fremont / union city / newark),
$4170,2016-10-19 13:51,, (san jose north),1332ft
$1595,2016-10-19 13:51,1, (pittsburg / antioch),642ft
$1850,2016-10-19 13:51,1, (gilroy),650ft
$2350,2016-10-19 13:50,4, (vallejo / benicia),1400ft
$2000,2016-10-19 13:50,1, (tenderloin),450ft
$2425,2016-10-19 13:50,1, (mill valley),
$5000,2016-10-19 13:50,4, (mission district),1217ft
$1850,2016-10-19 13:50,2, (vallejo / benicia),1040ft
$1595,2016-10-19 13:50,1, (santa rosa),600ft
$4200,2016-10-19 13:50,3, (south san francisco),1585ft
$2700,2016-10-19 13:50,2, (daly city),920ft
$1695,2016-10-19 13:49,1, (concord / pleasant hill / martinez),280ft
$1872,2016-10-19 13:49,2, (vallejo / benicia),1040ft
$1895,2016-10-19 13:49,2, (concord / pleasant hill / martinez),820ft
$6599,2016-10-19 13:49,3, (alamo square / nopa),1200ft
$2882,2016-10-19 13:49,2, (lafayette / orinda / moraga),1050ft
$2195,2016-10-19 13:49,, (lower nob hill),
$2695,2016-10-19 13:49,, (SOMA / south beach),499ft
$1799,2016-10-19 13:49,2, (pittsburg / antioch),875ft
$2678,2016-10-19 13:48,2, (fremont / union city / newark),910ft
$1975,2016-10-19 13:48,1, (san jose west),650ft
$8700,2016-10-19 13:48,2, (financial district),1955ft
$900,2016-10-19 13:48,1, (daly city),
$2195,2016-10-19 13:48,1, (south san francisco),
$6599,2016-10-19 13:48,3, (hayes valley),1200ft
$2280,2016-10-19 13:48,2, (alameda),864ft
$2764,2016-10-19 13:48,2, (san mateo),808ft
$2550,2016-10-19 13:47,4, (santa rosa),2195ft
$3395,2016-10-19 13:47,1, (lower nob hill),
$2241,2016-10-19 13:47,1, (san jose north),731ft
$2700,2016-10-19 13:47,1, (pacific heights),
$2300,2016-10-19 13:47,2, (sebastopol),1319ft
$2610,2016-10-19 13:47,2, (san jose south),911ft
$1975,2016-10-19 13:47,, (walnut creek),497ft
$2430,2016-10-19 13:47,1, (sunnyvale),700ft
$3167,2016-10-19 13:47,1, (oakland downtown),747ft
$3750,2016-10-19 13:47,5, (san jose south),2386ft
$1495,2016-10-19 13:46,, (san jose south),450ft
$4500,2016-10-19 13:46,3, (palo alto),1600ft
$3750,2016-10-19 13:46,3, (oakland lake merritt / grand),1435ft
$2495,2016-10-19 13:46,2, (san jose west),825ft
$3750,2016-10-19 13:46,2, (foster city),1546ft
$3500,2016-10-19 13:45,2, (russian hill),700ft
$2000,2016-10-19 13:45,2, (gilroy),800ft
$3597,2016-10-19 13:45,2, (san rafael),846ft
$2650,2016-10-19 13:45,2, (cupertino),856ft
$1900,2016-10-19 13:45,2, (richmond / point / annex),750ft
$1995,2016-10-19 13:45,1, (san jose downtown),750ft
$3563,2016-10-19 13:45,2, (foster city),
$2530,2016-10-19 13:45,2, (san jose south),950ft
$4400,2016-10-19 13:45,3, (inner sunset / UCSF),2300ft
$1595,2016-10-19 13:45,1, (oakland lake merritt / grand),
$2538,2016-10-19 13:45,1, (san mateo),712ft
$3995,2016-10-19 13:44,3, (mountain view),1570ft
$1650,2016-10-19 13:44,1, (willow glen / cambrian),
$1950,2016-10-19 13:44,1, (san jose west),740ft
$1650,2016-10-19 13:44,1, (willow glen / cambrian),
$2195,2016-10-19 13:44,2, (willow glen / cambrian),915ft
$2595,2016-10-19 13:44,2, (sunnyvale),850ft
$1800,2016-10-19 13:44,1, (santa clara),
